sample_id,session_id,speaker_id,audio_path,transcript_path,label,scenario,fraud_type,language,transaction_amount,transaction_currency,transaction_type,recipient_new,prior_transactions,time_since_last_transaction,speaker_baseline_available,source,source_dataset,consent_status
teleantifraud_sft_train_877cefcb371569d8,teleantifraud_sft_train_877cefcb371569d8,,data/raw/audio/teleantifraud/audio/POS-imitate-7/tts_test2081/tts_test2081.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_4fc9a1f15f2920c5,teleantifraud_sft_train_4fc9a1f15f2920c5,,data/raw/audio/teleantifraud/audio/POS-imitate-5/tts_test2567/tts_test2567.mp3,,0,预约服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_1abbaa9128b7139f,teleantifraud_sft_train_1abbaa9128b7139f,,data/raw/audio/teleantifraud/audio/POS-imitate-4/tts_test1146/tts_test1146.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_e9d2d8785ba057d5,teleantifraud_sft_train_e9d2d8785ba057d5,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test703/tts_test703.mp3,,1,咨询客服,银行诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_927dc145ae9df119,teleantifraud_sft_train_927dc145ae9df119,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_00452/tts_fraud_00452.mp3,,1,咨询客服,绑架诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_e9488fa0d6941e19,teleantifraud_sft_train_e9488fa0d6941e19,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_00020/tts_fraud_00020.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_00e751b00570f395,teleantifraud_sft_train_00e751b00570f395,,data/raw/audio/teleantifraud/audio/POS-imitate-6/tts_test1312/tts_test1312.mp3,,0,预约服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_3eeb0d7078878ce4,teleantifraud_sft_train_3eeb0d7078878ce4,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_00697/tts_fraud_00697.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_3fd18b2b6ff11413,teleantifraud_sft_train_3fd18b2b6ff11413,,data/raw/audio/teleantifraud/audio/POS-imitate-6/tts_test33/tts_test33.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_ea286e85dca65f27,teleantifraud_sft_train_ea286e85dca65f27,,data/raw/audio/teleantifraud/audio/POS-imitate-4/tts_test410/tts_test410.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_39d75cf074b9d609,teleantifraud_sft_train_39d75cf074b9d609,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_00618/tts_fraud_00618.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_fc6a8c4e31621d19,teleantifraud_sft_train_fc6a8c4e31621d19,,data/raw/audio/teleantifraud/audio/POS-imitate-6/tts_test841/tts_test841.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_c24a7023ccc27c7e,teleantifraud_sft_train_c24a7023ccc27c7e,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_01042/tts_fraud_01042.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_50920fe83d1236eb,teleantifraud_sft_train_50920fe83d1236eb,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_00153/tts_fraud_00153.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_ef2127109e7dcc7b,teleantifraud_sft_train_ef2127109e7dcc7b,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_01528/tts_fraud_01528.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_9103bf2000abded2,teleantifraud_sft_train_9103bf2000abded2,,data/raw/audio/teleantifraud/audio/POS-imitate-7/tts_test2751/tts_test2751.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_b2dc6519e33f88cd,teleantifraud_sft_train_b2dc6519e33f88cd,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test594/tts_test594.mp3,,1,咨询客服,银行诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_381108f5a142ae35,teleantifraud_sft_train_381108f5a142ae35,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_00345/tts_fraud_00345.mp3,,1,咨询客服,投资诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_da262ecb80c7f1cd,teleantifraud_sft_train_da262ecb80c7f1cd,,data/raw/audio/teleantifraud/audio/NEG-imitate-12/tts_test3343/tts_test3343.mp3,,1,咨询客服,投资诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_8fd90f58729283c5,teleantifraud_sft_train_8fd90f58729283c5,,data/raw/audio/teleantifraud/audio/NEG-imitate-11/tts_test1792/tts_test1792.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_8170e9dcf9d588f4,teleantifraud_sft_train_8170e9dcf9d588f4,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_00931/tts_fraud_00931.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_cfbfe07d6326012c,teleantifraud_sft_train_cfbfe07d6326012c,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_00388/tts_fraud_00388.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_27a9597962eac17a,teleantifraud_sft_train_27a9597962eac17a,,data/raw/audio/teleantifraud/audio/POS-imitate-4/tts_test122/tts_test122.mp3,,0,预约服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_0de6170aff3fe36f,teleantifraud_sft_train_0de6170aff3fe36f,,data/raw/audio/teleantifraud/audio/NEG-imitate-12/tts_test2891/tts_test2891.mp3,,1,咨询客服,客服诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_c485f09b191f8222,teleantifraud_sft_train_c485f09b191f8222,,data/raw/audio/teleantifraud/audio/POS-imitate-5/tts_test2397/tts_test2397.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_91c07d67fcf9e477,teleantifraud_sft_train_91c07d67fcf9e477,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_00331/tts_fraud_00331.mp3,,1,咨询客服,客服诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_139827f026716e4e,teleantifraud_sft_train_139827f026716e4e,,data/raw/audio/teleantifraud/audio/POS-imitate-5/tts_test2165/tts_test2165.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_25ab91153e80019c,teleantifraud_sft_train_25ab91153e80019c,,data/raw/audio/teleantifraud/audio/POS-imitate-4/tts_test394/tts_test394.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_8ec1f4d74fb3f7b9,teleantifraud_sft_train_8ec1f4d74fb3f7b9,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_01611/tts_fraud_01611.mp3,,1,咨询客服,银行诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_b102fd0e409661ba,teleantifraud_sft_train_b102fd0e409661ba,,data/raw/audio/teleantifraud/audio/NEG-imitate-11/tts_test2087/tts_test2087.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_024fad725c17378c,teleantifraud_sft_train_024fad725c17378c,,data/raw/audio/teleantifraud/audio/NEG-imitate-12/tts_test3004/tts_test3004.mp3,,1,咨询客服,银行诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_93213021b7155e01,teleantifraud_sft_train_93213021b7155e01,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_00040/tts_fraud_00040.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_3b5f3184f4b4c896,teleantifraud_sft_train_3b5f3184f4b4c896,,data/raw/audio/teleantifraud/audio/POS-imitate-7/tts_test1814/tts_test1814.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_ea33415f776f9db7,teleantifraud_sft_train_ea33415f776f9db7,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test719/tts_test719.mp3,,1,咨询客服,客服诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_0f90af35878c0696,teleantifraud_sft_train_0f90af35878c0696,,data/raw/audio/teleantifraud/audio/POS-imitate-5/tts_test1651/tts_test1651.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_1f7a909007113d2a,teleantifraud_sft_train_1f7a909007113d2a,,data/raw/audio/teleantifraud/audio/POS-imitate-6/tts_test565/tts_test565.mp3,,0,日常购物,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_e8501db4c509adae,teleantifraud_sft_train_e8501db4c509adae,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_00554/tts_fraud_00554.mp3,,1,咨询客服,身份盗窃,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_617bd7a3e0155c2a,teleantifraud_sft_train_617bd7a3e0155c2a,,data/raw/audio/teleantifraud/audio/NEG-imitate-11/tts_test2258/tts_test2258.mp3,,1,咨询客服,银行诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_e9b5696a354d821e,teleantifraud_sft_train_e9b5696a354d821e,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_00869/tts_fraud_00869.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_bb4f4730c1747140,teleantifraud_sft_train_bb4f4730c1747140,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test1207/tts_test1207.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_05227caf14ecac92,teleantifraud_sft_train_05227caf14ecac92,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_00726/tts_fraud_00726.mp3,,1,咨询客服,银行诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_6a3247f715d14bdc,teleantifraud_sft_train_6a3247f715d14bdc,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-1/tts_fraud_00992/tts_fraud_00992.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_ff7b0c0328ea69ad,teleantifraud_sft_train_ff7b0c0328ea69ad,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_01823/tts_fraud_01823.mp3,,1,咨询客服,客服诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_03bf45847ed90067,teleantifraud_sft_train_03bf45847ed90067,,data/raw/audio/teleantifraud/audio/POS-imitate-7/tts_test2202/tts_test2202.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_c65dde84a3fac8c6,teleantifraud_sft_train_c65dde84a3fac8c6,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_00909/tts_fraud_00909.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_ccb4cba9af5af79a,teleantifraud_sft_train_ccb4cba9af5af79a,,data/raw/audio/teleantifraud/audio/NEG-imitate-12/tts_test2828/tts_test2828.mp3,,1,咨询客服,银行诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_261d73683243347f,teleantifraud_sft_train_261d73683243347f,,data/raw/audio/teleantifraud/audio/POS-imitate-4/tts_test53/tts_test53.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_561c3025bdac3aef,teleantifraud_sft_train_561c3025bdac3aef,,data/raw/audio/teleantifraud/audio/POS-imitate-7/tts_test2167/tts_test2167.mp3,,0,预约服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_c7f9dfca8e6add94,teleantifraud_sft_train_c7f9dfca8e6add94,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test1207/tts_test1207.mp3,,1,咨询客服,钓鱼诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_5fcb24304e67937e,teleantifraud_sft_train_5fcb24304e67937e,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_00118/tts_fraud_00118.mp3,,1,交通咨询,绑架诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_57ee882327c716c4,teleantifraud_sft_train_57ee882327c716c4,,data/raw/audio/teleantifraud/audio/POS-imitate-5/tts_test2343/tts_test2343.mp3,,0,预约服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_c6098ad3ba4b798e,teleantifraud_sft_train_c6098ad3ba4b798e,,data/raw/audio/teleantifraud/audio/POS-imitate-6/tts_test906/tts_test906.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_2886bbe767d3a16a,teleantifraud_sft_train_2886bbe767d3a16a,,data/raw/audio/teleantifraud/audio/NEG-imitate-11/tts_test1761/tts_test1761.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_d351dcfdb7ea27e4,teleantifraud_sft_train_d351dcfdb7ea27e4,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_01397/tts_fraud_01397.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_0c9352e08b1524b3,teleantifraud_sft_train_0c9352e08b1524b3,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test462/tts_test462.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_30861b72bcc99108,teleantifraud_sft_train_30861b72bcc99108,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test869/tts_test869.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_9534dde4dde2d07d,teleantifraud_sft_train_9534dde4dde2d07d,,data/raw/audio/teleantifraud/audio/NEG-imitate-12/tts_test2773/tts_test2773.mp3,,1,咨询客服,投资诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_05c4fdfd1df54ab9,teleantifraud_sft_train_05c4fdfd1df54ab9,,data/raw/audio/teleantifraud/audio/POS-imitate-7/tts_test1628/tts_test1628.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_9823922e1dfed550,teleantifraud_sft_train_9823922e1dfed550,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_01886/tts_fraud_01886.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_8f269dbbe209474f,teleantifraud_sft_train_8f269dbbe209474f,,data/raw/audio/teleantifraud/audio/NEG-imitate-12/tts_test2764/tts_test2764.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_a98b23cc3a9f7a38,teleantifraud_sft_train_a98b23cc3a9f7a38,,data/raw/audio/teleantifraud/audio/POS-imitate-6/tts_test305/tts_test305.mp3,,0,日常购物,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_e96ebac6aaefbd9c,teleantifraud_sft_train_e96ebac6aaefbd9c,,data/raw/audio/teleantifraud/audio/NEG-imitate-11/tts_test2227/tts_test2227.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_29a927b3ee4c6815,teleantifraud_sft_train_29a927b3ee4c6815,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_01804/tts_fraud_01804.mp3,,1,咨询客服,客服诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_5f6c7f2854a85040,teleantifraud_sft_train_5f6c7f2854a85040,,data/raw/audio/teleantifraud/audio/POS-imitate-7/tts_test2403/tts_test2403.mp3,,0,订餐服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_ecdbdf290b20c5c7,teleantifraud_sft_train_ecdbdf290b20c5c7,,data/raw/audio/teleantifraud/audio/POS-imitate-4/tts_test970/tts_test970.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_a3f21e089a267478,teleantifraud_sft_train_a3f21e089a267478,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_01902/tts_fraud_01902.mp3,,1,咨询客服,彩票诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_2981e5b00c5f0449,teleantifraud_sft_train_2981e5b00c5f0449,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_01919/tts_fraud_01919.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_10eda175aef41b61,teleantifraud_sft_train_10eda175aef41b61,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_00315/tts_fraud_00315.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_228452d821094e39,teleantifraud_sft_train_228452d821094e39,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test774/tts_test774.mp3,,1,咨询客服,钓鱼诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_c58454b6bfd59956,teleantifraud_sft_train_c58454b6bfd59956,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_00534/tts_fraud_00534.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_35b3a154a704643b,teleantifraud_sft_train_35b3a154a704643b,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_01465/tts_fraud_01465.mp3,,1,咨询客服,绑架诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_74b5d22415167b21,teleantifraud_sft_train_74b5d22415167b21,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-1/tts_fraud_00152/tts_fraud_00152.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_75a4ab5d1844d11d,teleantifraud_sft_train_75a4ab5d1844d11d,,data/raw/audio/teleantifraud/audio/POS-imitate-7/tts_test2495/tts_test2495.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_3371a1cff5f86e51,teleantifraud_sft_train_3371a1cff5f86e51,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_01312/tts_fraud_01312.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_a7dc9208bb82cfdc,teleantifraud_sft_train_a7dc9208bb82cfdc,,data/raw/audio/teleantifraud/audio/POS-imitate-5/tts_test2744/tts_test2744.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_621e0e00db94cbe5,teleantifraud_sft_train_621e0e00db94cbe5,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_00079/tts_fraud_00079.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_9380a94af7568430,teleantifraud_sft_train_9380a94af7568430,,data/raw/audio/teleantifraud/audio/POS-imitate-4/tts_test16/tts_test16.mp3,,0,预约服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_8fe91d11d03c136b,teleantifraud_sft_train_8fe91d11d03c136b,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_01465/tts_fraud_01465.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_7dd03758ae22c956,teleantifraud_sft_train_7dd03758ae22c956,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test1155/tts_test1155.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_16e976a396b5cab9,teleantifraud_sft_train_16e976a396b5cab9,,data/raw/audio/teleantifraud/audio/POS-imitate-7/tts_test1997/tts_test1997.mp3,,0,预约服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_3fc6390e1052d780,teleantifraud_sft_train_3fc6390e1052d780,,data/raw/audio/teleantifraud/audio/POS-imitate-4/tts_test370/tts_test370.mp3,,0,订餐服务,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_9d8684b8be8dd691,teleantifraud_sft_train_9d8684b8be8dd691,,data/raw/audio/teleantifraud/audio/POS-imitate-4/tts_test1015/tts_test1015.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_406b60c16f8d62fb,teleantifraud_sft_train_406b60c16f8d62fb,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_00610/tts_fraud_00610.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_bdefacae7e547d31,teleantifraud_sft_train_bdefacae7e547d31,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_00415/tts_fraud_00415.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_e1c398b6753084f9,teleantifraud_sft_train_e1c398b6753084f9,,data/raw/audio/teleantifraud/audio/NEG-imitate-11/tts_test2056/tts_test2056.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_1b2b49539d35f8d6,teleantifraud_sft_train_1b2b49539d35f8d6,,data/raw/audio/teleantifraud/audio/NEG-imitate-11/tts_test1823/tts_test1823.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_1a942b87fefcaf5a,teleantifraud_sft_train_1a942b87fefcaf5a,,data/raw/audio/teleantifraud/audio/POS-imitate-5/tts_test2418/tts_test2418.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_1d4da46eddd6e6f3,teleantifraud_sft_train_1d4da46eddd6e6f3,,data/raw/audio/teleantifraud/audio/POS-imitate-6/tts_test919/tts_test919.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_987920fc8f426ee7,teleantifraud_sft_train_987920fc8f426ee7,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_01794/tts_fraud_01794.mp3,,1,咨询客服,绑架诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_43048b399b403681,teleantifraud_sft_train_43048b399b403681,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test829/tts_test829.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_bdf8e762f08eebc9,teleantifraud_sft_train_bdf8e762f08eebc9,,data/raw/audio/teleantifraud/audio/NEG-imitate-11/tts_test2487/tts_test2487.mp3,,1,咨询客服,投资诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_157a51eb73b617fe,teleantifraud_sft_train_157a51eb73b617fe,,data/raw/audio/teleantifraud/audio/NEG-imitate-12/tts_test3399/tts_test3399.mp3,,1,咨询客服,投资诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_c8c7d804f286c1b3,teleantifraud_sft_train_c8c7d804f286c1b3,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_00560/tts_fraud_00560.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_9f7d7164a15f0d12,teleantifraud_sft_train_9f7d7164a15f0d12,,data/raw/audio/teleantifraud/audio/POS-imitate-6/tts_test838/tts_test838.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_9206166a6ef5e8b3,teleantifraud_sft_train_9206166a6ef5e8b3,,data/raw/audio/teleantifraud/audio/POS-imitate-5/tts_test2467/tts_test2467.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_369930f9c8b7cb3f,teleantifraud_sft_train_369930f9c8b7cb3f,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_00108/tts_fraud_00108.mp3,,1,咨询客服,绑架诈骗,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_a58ad592804df7c9,teleantifraud_sft_train_a58ad592804df7c9,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-2/tts_fraud_01682/tts_fraud_01682.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_8f0d385fcb36ecdd,teleantifraud_sft_train_8f0d385fcb36ecdd,,data/raw/audio/teleantifraud/audio/NEG-multi-agent-3/tts_fraud_01484/tts_fraud_01484.mp3,,1,咨询客服,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
teleantifraud_sft_train_1659fd95b03daff7,teleantifraud_sft_train_1659fd95b03daff7,,data/raw/audio/teleantifraud/audio/NEG-imitate-10/tts_test1186/tts_test1186.mp3,,,,,zh,,,,,,,false,public_dataset,TeleAntiFraud,dataset_license
